acousticness,danceability,energy,instrumentalness,valence,tempo,liveness
0.203,0.498,0.507,7.75E-05,0.289,0.312524897,0.111
0.000273,0.737,0.833,0.807,0.965,0.509053128,0.101
0.0345,0.391,0.719,0.000103,0.13,0.558521932,0.112
0.000275,0.703,0.67,0.887,0.706,0.533943583,0.352
0.23,0.792,0.803,5.04E-06,0.881,0.545548999,0.0639
0.281,0.614,0.268,0.901,0.795,0.451867913,0.0883
0.373,0.734,0.735,0,0.883,0.426525726,0.227
0.88,0.467,0.329,0.892,0.241,0.461986719,0.128
0.767,0.598,0.244,3.38E-05,0.225,0.48092252,0.106
0.0301,0.75,0.721,0,0.754,0.430476331,0.148
0.0121,0.682,0.625,0,0.524,0.493176788,0.487
0.968,0.315,0.186,0.803,0.0367,0.523019872,0.146
0.551,0.542,0.694,0.000144,0.343,0.504088178,0.273
0.00119,0.554,0.852,0.855,0.505,0.52563992,0.0766
0.193,0.67,0.483,0,0.547,0.492786655,0.0688
0.977,0.158,0.0941,0.711,0.0292,0.326438254,0.105
0.00247,0.526,0.923,0.000164,0.775,0.499357308,0.0866
0.802,0.297,0.34,0.819,0.129,0.492803082,0.0834
0.341,0.913,0.671,0,0.867,0.484548699,0.645
0.0237,0.899,0.792,9.12E-06,0.799,0.451679007,0.123
0.802,0.264,0.377,0.537,0.0621,0.8815763,0.107
0.347,0.444,0.438,0.855,0.37,0.39911789,0.206
0.674,0.0892,0.0787,0.917,0.0286,0.290414649,0.111
0.981,0.357,0.269,0.883,0.0847,0.382042405,0.208
0.462,0.697,0.298,0.782,0.561,0.437067518,0.107
0.0174,0.866,0.942,0.451,0.6,0.488528051,0.196
0.000299,0.402,0.741,0,0.356,0.524974641,0.203
0.033,0.707,0.711,0.942,0.704,0.492790762,0.0529
0.0615,0.334,0.783,0,0.308,0.34472931,0.109
0.864,0.326,0.396,0.0173,0.411,0.272320714,0.278
0.0149,0.272,0.831,2.61E-06,0.45,0.640034989,0.107
0.00121,0.683,0.643,0.749,0.659,0.497049366,0.0848
0.126,0.455,0.649,0.000353,0.0719,0.677573951,0.155
0.000326,0.703,0.809,0.869,0.649,0.51750463,0.0799
0.0498,0.833,0.325,0.0674,0.864,0.418961262,0.15
0.621,0.474,0.629,0.799,0.359,0.473349842,0.0458
0.759,0.679,0.628,0,0.975,0.522703659,0.249
0.000293,0.791,0.767,0.87,0.307,0.52560296,0.108
0.849,0.479,0.29,0.000331,0.374,0.633000283,0.112
0.000807,0.658,0.824,0.101,0.829,0.443572464,0.339
0.56,0.615,0.475,0,0.428,0.565462184,0.252
0.00379,0.689,0.785,0.349,0.498,0.5257508,0.855
0.416,0.683,0.897,0,0.659,0.441527348,0.121
0.639,0.567,0.558,0.00389,0.704,0.534013396,0.0939
0.481,0.614,0.562,4.60E-06,0.815,0.705018747,0.12
0.00114,0.249,0.646,0.376,0.0823,0.40231287,0.362
0.371,0.412,0.833,1.28E-05,0.669,0.738566037,0.208
0.46,0.295,0.529,0.0911,0.462,0.449391599,0.358
0.0017,0.426,0.975,0,0.273,0.587243899,0.0891
0.0237,0.627,0.557,0.903,0.138,0.492811295,0.0903
0.000857,0.459,0.946,0,0.241,0.423125413,0.151
0.00415,0.564,0.672,0.844,0.666,0.45183506,0.579
0.756,0.508,0.882,0,0.108,0.54817726,0.875
0.564,0.345,0.478,0.0117,0.293,0.538879786,0.093
0.19,0.621,0.888,1.70E-05,0.651,0.422928294,0.151
0.00299,0.612,0.984,0.492,0.754,0.472294431,0.326
0.0804,0.918,0.753,0,0.859,0.468097426,0.16
0.0018,0.781,0.941,0.901,0.307,0.53387377,0.365
0.0679,0.588,0.734,0.000996,0.51,0.464052368,0.383
0.0125,0.792,0.948,0.86,0.227,0.541959779,0.118
0.228,0.573,0.656,0,0.668,0.336548847,0.0651
0.0444,0.409,0.474,0.449,0.353,0.433433125,0.111
0.137,0.486,0.892,0.48,0.496,0.55441938,0.216
0.000594,0.682,0.944,0.823,0.108,0.525644027,0.0568
0.0721,0.487,0.938,2.63E-05,0.733,0.648010119,0.522
0.00226,0.687,0.987,0.963,0.251,0.472286218,0.323
0.0305,0.519,0.524,0.00012,0.357,0.328586037,0.207
0.949,0.197,0.0935,0.694,0.0369,0.205000267,0.09
5.62E-06,0.505,0.965,0.000414,0.349,0.426402526,0.0594
0.367,0.612,0.305,0.962,0.606,0.410632959,0.134
0.217,0.209,0.872,0,0.294,0.320890159,0.0768
0.67,0.668,0.236,0,0.405,0.54168874,0.0873
0.0165,0.863,0.656,8.45E-06,0.622,0.382239525,0.0936
0.00017,0.59,0.536,0.917,0.19,0.566587408,0.0634
0.0606,0.775,0.829,0,0.836,0.722964843,0.33
0.97,0.295,0.102,0.795,0.0457,0.345805254,0.221
0.00561,0.481,0.926,0,0.523,0.615822132,0.119
0.893,0.145,0.296,0.52,0.0328,0.32684892,0.261
0.00338,0.343,0.963,0.0136,0.55,0.622142279,0.72
0.00114,0.662,0.931,0.924,0.216,0.488482877,0.127
0.833,0.512,0.138,0.764,0.195,0.286587244,0.11
0.474,0.703,0.68,0.683,0.6,0.563992,0.0826
0.64,0.763,0.758,0,0.515,0.380798088,0.0706
0.000297,0.702,0.891,0.916,0.825,0.492835935,0.0999
0.0018,0.782,0.569,0,0.742,0.394588246,0.115
0.00914,0.905,0.535,0.701,0.561,0.49693438,0.0925
0.879,0.216,0.398,0.000641,0.214,0.273039379,0.169
0.00306,0.46,0.81,0,0.909,0.607925029,0.332
0.0069,0.317,0.856,0,0.699,0.838078577,0.127
0.00576,0.685,0.818,0.0209,0.864,0.492860575,0.0395
0.925,0.654,0.306,0,0.972,0.762934946,0.106
0.000156,0.803,0.503,0.467,0.272,0.525656347,0.0827
0.188,0.48,0.751,1.69E-05,0.789,0.728402058,0.163
0.00327,0.735,0.862,0.025,0.96,0.574763764,0.126
0.278,0.736,0.848,0,0.69,0.389964149,0.0854
0.000248,0.794,0.722,0.911,0.438,0.521598968,0.1
0.147,0.496,0.731,1.29E-06,0.296,0.398333518,0.207
0.242,0.667,0.778,0,0.533,0.348351382,0.158
0.251,0.727,0.696,0,0.467,0.542395085,0.0726
0.00983,0.707,0.719,0.0888,0.93,0.498971282,0.579
0.00536,0.528,0.923,1.46E-05,0.267,0.534140702,0.134
0.736,0.803,0.594,0.000609,0.844,0.45504236,0.318
0.0288,0.628,0.559,0,0.476,0.607337777,0.103
0.043,0.302,0.685,0.0193,0.0668,0.607058524,0.0885
0.0586,0.556,0.757,0,0.547,0.445379394,0.139
0.0106,0.662,0.72,0.0392,0.0789,0.555437831,0.0499
0.000143,0.505,0.767,0.802,0.0552,0.566558662,0.667
0.00131,0.42,0.788,0,0.242,0.587169979,0.125
0.626,0.457,0.595,0,0.199,0.574977311,0.0799
0.62,0.31,0.13,2.94E-06,0.0809,0.426357353,0.0887
0.0961,0.686,0.822,0.855,0.801,0.422911867,0.0823
0.471,0.414,0.487,6.14E-05,0.146,0.533376864,0.121
0.309,0.625,0.632,0,0.344,0.533865556,0.0931
0.561,0.837,0.644,0,0.628,0.513356906,0.165
0.299,0.393,0.658,0,0.325,0.717786347,0.0996
0.969,0.23,0.0498,0.269,0.0693,0.511496589,0.12
0.82,0.633,0.368,0,0.165,0.558123586,0.162
0.175,0.479,0.372,0.00011,0.272,0.59467695,0.123
0.000534,0.64,0.8,0.774,0.552,0.550218269,0.131
0.0696,0.566,0.719,0,0.448,0.608298735,0.103
0.189,0.518,0.563,0,0.282,0.656108449,0.102
0.29,0.411,0.468,0,0.179,0.613530617,0.136
0.00783,0.712,0.638,0,0.637,0.525910959,0.295
2.72E-05,0.191,0.917,0.000103,0.362,0.666658453,0.0984
0.564,0.581,0.319,7.75E-05,0.289,0.344951069,0.0712
0.523,0.612,0.568,0,0.23,0.477386687,0.217
0.912,0.379,0.331,0.937,0.408,0.489661488,0.13
0.0936,0.472,0.908,0,0.198,0.71013975,0.15
0.000354,0.506,0.969,0.811,0.181,0.566817381,0.0806
0.0962,0.558,0.689,0,0.546,0.608269988,0.194
0.328,0.692,0.594,0,0.486,0.410612426,0.0963
0.528,0.224,0.493,0,0.0739,0.586915366,0.0782
0.368,0.679,0.677,0.000607,0.587,0.463970235,0.114
0.0297,0.682,0.795,0.0391,0.78,0.492831828,0.131
0.000218,0.65,0.913,0.869,0.0982,0.533734143,0.341
0.00816,0.785,0.566,9.05E-05,0.611,0.657106367,0.799
0.000859,0.777,0.816,0.332,0.179,0.541947459,0.346
0.0193,0.691,0.96,0,0.645,0.644827459,0.0626
0.536,0.75,0.626,0,0.896,0.513361012,0.273
0.561,0.619,0.697,0.00194,0.759,0.691852801,0.18
0.527,0.516,0.876,0,0.845,0.529976551,0.939
0.511,0.644,0.801,8.59E-06,0.764,0.337386605,0.614
0.737,0.656,0.494,0,0.238,0.575954695,0.0951
0.462,0.472,0.55,0.000561,0.395,0.608183748,0.172
0.00196,0.7,0.913,4.08E-05,0.873,0.53375057,0.0667
0.548,0.554,0.384,0.000417,0.7,0.623177157,0.0853
0.00483,0.801,0.626,0.807,0.141,0.533705397,0.834
0.952,0.111,0.116,0.837,0.0502,0.297634154,0.0719
0.000133,0.49,0.996,0.87,0.54,0.566743461,0.647
0.112,0.785,0.692,0.00505,0.944,0.418957155,0.326
0.608,0.554,0.549,0.968,0.0777,0.542013166,0.137
0.0033,0.413,0.988,0.00334,0.642,0.669196368,0.471
0.564,0.581,0.319,7.75E-05,0.289,0.344951069,0.0712
0.243,0.545,0.698,0,0.407,0.297523274,0.102
0.912,0.379,0.331,0.937,0.408,0.489661488,0.13
0.0496,0.707,0.653,0,0.64,0.505275002,0.0684
0.000354,0.506,0.969,0.811,0.181,0.566817381,0.0806
0.763,0.798,0.345,1.65E-06,0.486,0.509899099,0.115
0.328,0.692,0.594,0,0.486,0.410612426,0.0963
0.731,0.79,0.44,0.000429,0.787,0.452262153,0.24
0.067,0.737,0.743,0,0.967,0.484478886,0.0908
8.46E-05,0.621,0.967,0.00612,0.315,0.460015523,0.12
0.0846,0.498,0.854,0,0.517,0.558000386,0.0954
0.323,0.663,0.553,3.76E-06,0.504,0.67300324,0.0979
0.377,0.694,0.641,0,0.784,0.447662696,0.319
0.443,0.814,0.295,0,0.575,0.513434932,0.113
0.0167,0.552,0.731,0,0.52,0.545865211,0.108
0.0657,0.491,0.481,0.000167,0.0546,0.51274912,0.105
0.133,0.701,0.852,1.52E-06,0.864,0.488441811,0.0491
0.047,0.873,0.869,0.000722,0.798,0.480244921,0.0463
0.262,0.638,0.601,0,0.442,0.566570982,0.235
0.585,0.515,0.938,0,0.924,0.722307778,0.309
0.00395,0.654,0.79,0.866,0.848,0.451679007,0.103
0.158,0.628,0.57,0,0.649,0.583609506,0.358
0.00919,0.803,0.727,0.633,0.502,0.550271655,0.109
0.351,0.459,0.624,6.75E-05,0.352,0.635312332,0.111
0.884,0.602,0.226,0,0.443,0.357106777,0.121
0.127,0.724,0.951,0,0.593,0.427043165,0.307
0.454,0.671,0.729,0.879,0.686,0.574940351,0.104
0.987,0.171,0.0115,0.848,0.083,0.297338475,0.0991
0.604,0.655,0.595,0,0.695,0.492938601,0.3
0.0201,0.544,0.738,0.00138,0.375,0.4838711,0.0497
0.000283,0.0939,0.5,0.941,0.0404,0.319838855,0.158
0.559,0.801,0.57,0,0.565,0.378050734,0.111
8.19E-05,0.662,0.308,0.865,0.116,0.414160579,0.105
0.657,0.555,0.496,1.14E-06,0.543,0.629554797,0.106
0.0619,0.637,0.842,0.313,0.559,0.755826321,0.904
0.0892,0.356,0.611,0,0.393,0.531339961,0.178
0.000162,0.585,0.881,0.892,0.644,0.558493185,0.102
0.111,0.77,0.759,0.000543,0.972,0.521865901,0.0528
0.179,0.425,0.522,9.12E-06,0.265,0.657204926,0.118
0.93,0.232,0.11,0.918,0.0605,0.411647304,0.127
0.000228,0.554,0.97,0.7,0.166,0.574886964,0.481
0.0018,0.581,0.888,0,0.629,0.492967348,0.413
0.204,0.612,0.627,0,0.502,0.390062709,0.198
0.248,0.566,0.681,0,0.728,0.632396605,0.134
0.742,0.545,0.216,0,0.315,0.554329034,0.146
2.28E-05,0.109,0.501,0.715,0.0625,0.38000961,0.493
0.0973,0.526,0.674,0,0.417,0.258707142,0.106
0.000997,0.732,0.678,0.0505,0.0611,0.348983807,0.108
0.152,0.222,0.511,5.36E-06,0.24,0.262756307,0.191
0.0833,0.754,0.65,0,0.924,0.427186898,0.177
0.398,0.602,0.71,0,0.558,0.432262728,0.156
0.988,0.209,0.0314,0.84,0.0983,0.335222396,0.102
0.144,0.335,0.568,1.82E-06,0.222,0.706324664,0.0887
0.0914,0.415,0.806,5.47E-05,0.0931,0.534099636,0.0681
0.353,0.635,0.442,1.11E-06,0.342,0.529763005,0.138
0.993,0.378,0.154,0.928,0.251,0.495985742,0.0984
0.0519,0.625,0.827,1.44E-05,0.823,0.39404206,0.329
0.0246,0.666,0.873,2.60E-06,0.945,0.468183666,0.0543
0.00389,0.78,0.423,0.878,0.271,0.418854489,0.075
2.84E-05,0.42,0.969,0.00861,0.182,0.714714567,0.379
0.726,0.549,0.467,0.0348,0.57,0.779591552,0.0942
0.0302,0.684,0.622,1.09E-06,0.368,0.517332151,0.277
0.071,0.79,0.496,0.897,0.356,0.45995803,0.132
0.16,0.505,0.474,0,0.234,0.341205797,0.0952
0.000704,0.636,0.759,0.899,0.18,0.533968223,0.346
0.00672,0.228,0.872,0,0.278,0.37667911,0.242
0.0013,0.362,0.347,0.61,0.0249,0.274747749,0.0947
0.0378,0.894,0.569,9.88E-05,0.827,0.451752927,0.0636
2.75E-05,0.407,0.927,0.61,0.0387,0.558489078,0.315
0.59,0.691,0.805,0,0.866,0.585211103,0.0975
0.0357,0.529,0.871,0.827,0.236,0.542087086,0.161
3.88E-05,0.52,0.992,0.0402,0.38,0.369755284,0.173
0.0675,0.574,0.669,0,0.345,0.418854489,0.523
0.0153,0.637,0.706,1.99E-06,0.858,0.497336832,0.167
0.000876,0.8,0.842,0.939,0.42,0.537964001,0.0433
0.497,0.534,0.807,5.00E-05,0.964,0.607140657,0.232
0.133,0.653,0.71,0.88,0.72,0.390140735,0.0697
0.288,0.366,0.482,0.00655,0.278,0.696805431,0.117
0.3,0.542,0.385,0,0.239,0.492326709,0.0779
0.141,0.638,0.832,0,0.648,0.50951718,0.113
0.22,0.601,0.588,7.48E-06,0.475,0.517623723,0.199
0.0972,0.774,0.817,2.13E-06,0.834,0.381964379,0.143
0.697,0.747,0.318,0,0.603,0.410727412,0.0816
0.328,0.646,0.679,0,0.686,0.433708271,0.0715
0.743,0.43,0.52,0,0.464,0.627197575,0.139
0.161,0.68,0.533,0.753,0.412,0.410444053,0.319
0.0866,0.733,0.628,0.908,0.844,0.595629694,0.111
0.0438,0.44,0.843,0,0.237,0.636889289,0.0565
0.011,0.829,0.854,0.659,0.52,0.517373217,0.325
0.147,0.601,0.63,0,0.672,0.636035104,0.263
0.00022,0.708,0.473,0.927,0.195,0.53386145,0.16
0.134,0.618,0.413,0.000338,0.462,0.3589712,0.0913
0.0157,0.819,0.883,0.752,0.42,0.525619387,0.644
0.107,0.682,0.934,0,0.484,0.447744829,0.749
0.148,0.608,0.527,0,0.685,0.39416526,0.107
0.504,0.47,0.527,0,0.43,0.505492655,0.333
0.089,0.59,0.868,0,0.719,0.492860575,0.134
0.417,0.662,0.709,0.0184,0.907,0.328803689,0.375
0.0701,0.405,0.575,2.67E-06,0.213,0.681565622,0.222
0.0158,0.735,0.859,1.76E-06,0.695,0.398255492,0.365
0.36,0.498,0.754,0,0.393,0.534099636,0.119
0.963,0.165,0.0436,0.935,0.0381,0.579568554,0.0845
0.000496,0.775,0.659,0.889,0.209,0.443506758,0.0763
0.206,0.794,0.636,0.0179,0.304,0.510104432,0.0805
0.00603,0.425,0.731,0,0.589,0.369385685,0.148
0.0171,0.735,0.803,0.000378,0.737,0.541922819,0.162
0.001,0.639,0.497,0.918,0.101,0.533865556,0.0285
0.852,0.179,0.167,0.748,0.0399,0.510317979,0.106
0.00179,0.239,0.55,0.886,0.0497,0.513061226,0.0887
0.0222,0.45,0.849,0.00455,0.161,0.574624138,0.0792
0.136,0.846,0.631,0.0835,0.37,0.525611173,0.203
0.761,0.536,0.378,0,0.558,0.303256169,0.359
0.885,0.805,0.233,0.943,0.89,0.492798975,0.0918
0.0664,0.571,0.824,0,0.242,0.542165112,0.136
0.136,0.603,0.659,0,0.653,0.521668782,0.337
0.000672,0.513,0.775,0.248,0.205,0.574652885,0.409
0.116,0.647,0.353,0.861,0.564,0.574952671,0.0893
0.195,0.513,0.662,0,0.261,0.550817841,0.101
0.0704,0.546,0.525,0,0.37,0.336614553,0.168
0.0029,0.438,0.95,0,0.408,0.616093172,0.33
0.00055,0.633,0.738,0.682,0.439,0.533877876,0.324
0.0138,0.534,0.925,0,0.557,0.632721031,0.709
0.00178,0.79,0.865,0.849,0.0595,0.53378753,0.0895
0.0311,0.715,0.745,0,0.687,0.607957882,0.0823
0.77,0.666,0.513,0,0.353,0.377586681,0.0967
0.604,0.834,0.64,0,0.934,0.312142977,0.0893
0.000505,0.562,0.77,0.871,0.273,0.55433314,0.104
0.554,0.522,0.725,0,0.809,0.445013901,0.799
0.0528,0.599,0.841,9.77E-06,0.539,0.533508277,0.226
0.0743,0.398,0.848,0.0065,0.411,0.619949324,0.173
0.000194,0.79,0.543,0.502,0.457,0.525623493,0.0962
0.104,0.824,0.657,0,0.82,0.365623986,0.17
0.0831,0.606,0.78,0,0.728,0.394272033,0.233
0.227,0.536,0.521,0,0.455,0.541820153,0.165
0.0013,0.67,0.889,0.446,0.968,0.431182676,0.0724
0.00727,0.695,0.723,1.20E-06,0.679,0.496950806,0.1
0.33,0.613,0.435,0,0.339,0.303847528,0.169
0.000679,0.653,0.85,0,0.496,0.504030685,0.0895
6.05E-05,0.534,0.948,0.818,0.0677,0.56257931,0.258
0.134,0.636,0.466,0.942,0.296,0.559351477,0.156
0.0036,0.395,0.348,0.946,0.108,0.299658737,0.101
0.0295,0.47,0.778,0.000225,0.448,0.624232568,0.354
0.000169,0.523,0.954,0.855,0.181,0.570747453,0.285
0.0666,0.6,0.939,6.18E-06,0.833,0.656823007,0.34
0.000205,0.482,0.986,0.908,0.297,0.558489078,0.0996
0.511,0.496,0.28,0,0.297,0.344836083,0.098
0.59,0.516,0.439,0,0.292,0.344725203,0.162
4.25E-06,0.41,0.959,2.03E-06,0.523,0.677754644,0.359
0.542,0.447,0.585,5.41E-06,0.415,0.837310632,0.116
0.947,0.623,0.17,0.964,0.434,0.478844551,0.0902
0.376,0.624,0.655,0.8,0.901,0.5929809,0.104
0.991,0.474,0.0118,0.891,0.0656,0.324836658,0.0622
0.000394,0.814,0.959,0.9,0.659,0.525722053,0.0349
0.0233,0.663,0.879,0.000434,0.752,0.39884685,0.0594
0.0116,0.671,0.78,6.40E-05,0.748,0.607797722,0.247
0.887,0.529,0.27,0.000366,0.227,0.489049596,0.129
8.16E-05,0.68,0.749,0.783,0.961,0.527192237,0.129
0.196,0.66,0.522,0,0.524,0.55778684,0.356
0.000529,0.688,0.89,0.72,0.227,0.513324052,0.0343
0.895,0.662,0.29,0,0.283,0.609399319,0.0959
0.000106,0.743,0.759,0.00253,0.74,0.470692834,0.0493
1.41E-05,0.207,0.977,0,0.42,0.526793891,0.296
0.00649,0.866,0.283,0.0222,0.691,0.406070462,0.0411
0.0008,0.557,0.979,0.06,0.229,0.558550678,0.0283
0.00565,0.79,0.924,2.89E-06,0.467,0.458689073,0.048
0.155,0.686,0.816,0,0.871,0.46790852,0.252
0.000206,0.748,0.923,0.851,0.327,0.513381545,0.0329
0.0192,0.712,0.887,1.11E-05,0.63,0.402600336,0.0597
0.727,0.583,0.153,0.000215,0.352,0.449021999,0.134
0.00385,0.802,0.369,0.000101,0.494,0.598890381,0.114
2.75E-05,0.792,0.833,0.224,0.293,0.517475884,0.0716
0.956,0.204,0.157,0.0117,0.0668,0.330889872,0.125
0.00676,0.904,0.72,0.00014,0.696,0.498778269,0.343
0.0135,0.677,0.743,0.00222,0.469,0.525533147,0.0581
0.0379,0.792,0.847,0,0.505,0.457637768,0.285
0.000754,0.487,0.81,0,0.702,0.507143532,0.352
0.16,0.773,0.959,8.32E-05,0.979,0.533923049,0.0737
0.113,0.496,0.506,0,0.793,0.622577585,0.108
0.0401,0.572,0.716,0,0.416,0.531459055,0.159
2.86E-05,0.42,0.914,0.0282,0.301,0.698949106,0.22
0.103,0.519,0.944,0.00228,0.215,0.698329001,0.557
3.74E-05,0.559,0.967,0.276,0.806,0.550259335,0.328
0.0831,0.663,0.663,0.000435,0.919,0.493870813,0.422
0.0827,0.765,0.725,0,0.674,0.574866431,0.0744
0.0156,0.662,0.751,0.00101,0.844,0.780581256,0.0999
0.429,0.465,0.854,0,0.199,0.34958338,0.618
0.000397,0.353,0.953,0.0763,0.545,0.773509591,0.181
0.298,0.355,0.536,0,0.265,0.60728439,0.145
0.0103,0.814,0.701,0.00775,0.786,0.472257471,0.132
0.993,0.388,0.00606,0.947,0.251,0.275281614,0.0974
0.766,0.32,0.426,0.831,0.49,0.77552596,0.11
0.316,0.944,0.874,0,0.836,0.493028948,0.374
0.352,0.66,0.801,0,0.703,0.657829138,0.221
0.000184,0.439,0.915,0.000899,0.34,0.377783801,0.326
4.86E-05,0.783,0.906,0.439,0.126,0.521566115,0.119
0.99,0.557,0.0958,0.872,0.202,0.463309063,0.145
0.0041,0.798,0.941,0.924,0.313,0.517521057,0.0639
0.652,0.552,0.41,0,0.626,0.582508922,0.555
0.000609,0.612,0.752,0.00396,0.715,0.492848255,0.143
0.00928,0.419,0.856,0.0964,0.721,0.624248995,0.124
0.0781,0.866,0.795,0,0.743,0.406518088,0.0785
0.845,0.26,0.279,3.94E-05,0.0526,0.307424427,0.105
7.90E-05,0.656,0.806,0.329,0.354,0.533992863,0.0807
0.97,0.17,0.138,0.826,0.0703,0.616959677,0.0712
0.000342,0.629,0.645,0.000562,0.52,0.311448952,0.0744
0.118,0.576,0.687,0,0.195,0.472327284,0.0979
2.26E-05,0.655,0.426,0.799,0.795,0.53869088,0.126
0.27,0.68,0.717,0,0.664,0.529902631,0.075
0.00151,0.802,0.845,0.584,0.461,0.525631707,0.132
0.734,0.531,0.549,0,0.308,0.597793903,0.715
0.00511,0.809,0.562,0,0.787,0.714349074,0.0599
0.97,0.245,0.0301,0.952,0.0377,0.270152398,0.0866
3.62E-05,0.46,0.993,0.846,0.362,0.575014271,0.908
0.0697,0.555,0.742,0,0.352,0.344343284,0.102
0.109,0.44,0.895,0.000904,0.451,0.430385985,0.805
0.731,0.449,0.385,0,0.179,0.50634684,0.958
0.0337,0.797,0.758,0.00327,0.88,0.566907727,0.295
0.48,0.487,0.303,2.97E-05,0.478,0.339534387,0.289
0.813,0.41,0.423,0,0.594,0.68132333,0.203
0.0289,0.622,0.829,0.00532,0.752,0.353455958,0.0749
0.00424,0.556,0.81,0.00127,0.407,0.706460184,0.06
0.981,0.451,0.0337,0,0.0794,0.342125688,0.052
0.0122,0.876,0.619,0.033,0.677,0.484532272,0.319
0.735,0.743,0.643,0.00167,0.963,0.40202951,0.113
0.0014,0.425,0.917,0.758,0.725,0.733851594,0.132
0.362,0.646,0.557,0.000264,0.403,0.624129902,0.0909
0.261,0.756,0.807,0.000793,0.596,0.492700415,0.0719
0.284,0.371,0.84,4.79E-06,0.228,0.357008217,0.135
0.000332,0.759,0.741,0.858,0.0622,0.517434817,0.13
0.245,0.61,0.84,0,0.657,0.521512729,0.154
0.0122,0.876,0.619,0.033,0.677,0.484532272,0.319
0.0865,0.674,0.888,0,0.686,0.327596332,0.472
0.0669,0.932,0.604,9.30E-06,0.749,0.418755929,0.327
0.00249,0.34,0.935,0,0.289,0.699248892,0.0824
0.00189,0.499,0.879,0.000129,0.946,0.694772635,0.0713
0.0462,0.708,0.516,2.61E-05,0.505,0.410649386,0.208
0.00718,0.503,0.711,0.00765,0.206,0.739403795,0.0631
0.278,0.873,0.522,0,0.535,0.357271044,0.0919
0.0169,0.701,0.62,0.833,0.963,0.336807566,0.294
0.499,0.761,0.425,2.02E-06,0.879,0.362515246,0.0596
0.000188,0.768,0.98,0.118,0.871,0.51739375,0.0193
0.00933,0.491,0.566,0.000226,0.184,0.509599313,0.114
0.000589,0.546,0.838,0.00501,0.831,0.496437474,0.112
0.577,0.649,0.76,0.332,0.654,0.435313975,0.107
8.40E-05,0.583,0.761,0.927,0.709,0.769029227,0.14
0.457,0.568,0.317,0.0195,0.761,0.465814124,0.107
0.129,0.674,0.76,0,0.645,0.406152595,0.304
0.726,0.669,0.428,0,0.682,0.575141577,0.109
0.0222,0.4,0.93,0.878,0.452,0.718829438,0.334
0.0746,0.445,0.928,0,0.37,0.441777854,0.343
0.031,0.663,0.788,0,0.616,0.525520827,0.166
0.00245,0.353,0.762,6.40E-06,0.169,0.607818256,0.0907
0.0262,0.777,0.72,5.45E-06,0.864,0.496844033,0.0762
0.000373,0.472,0.855,0.93,0.167,0.636154197,0.887
0.542,0.515,0.877,0.00901,0.414,0.488610184,0.118
0.242,0.657,0.702,0.000807,0.373,0.582989401,0.135
0.16,0.773,0.959,8.32E-05,0.979,0.533923049,0.0737
0.958,0.263,0.0346,0,0.171,0.329653768,0.115
0.016,0.77,0.951,0.757,0.471,0.517438924,0.113
0.932,0.766,0.191,7.95E-06,0.262,0.427215645,0.261
0.418,0.598,0.402,0.323,0.225,0.390206442,0.125
0.0757,0.688,0.684,0.000832,0.96,0.489484902,0.0441
0.0169,0.559,0.719,0.078,0.602,0.603645891,0.0824
0.0311,0.68,0.468,0,0.348,0.349041301,0.207
0.0262,0.777,0.72,5.45E-06,0.864,0.496844033,0.0762
0.0254,0.722,0.519,0,0.824,0.305449125,0.386
0.0528,0.69,0.376,0.787,0.45,0.363796523,0.258
0.932,0.51,0.549,0.00253,0.406,0.61078737,0.303
0.00202,0.52,0.94,0.0197,0.739,0.520572304,0.969
0.0101,0.59,0.635,0,0.567,0.78865084,0.0808
0.0159,0.418,0.91,0,0.533,0.739346302,0.296
0.49,0.521,0.354,0,0.536,0.574188832,0.223
0.0366,0.468,0.983,0.606,0.161,0.702369952,0.309
0.105,0.757,0.895,0,0.802,0.386292797,0.142
0.0112,0.558,0.983,0.000195,0.0867,0.441408255,0.186
0.00998,0.355,0.87,0.000111,0.184,0.470146649,0.114
0.000397,0.353,0.953,0.0763,0.545,0.773509591,0.181
0.0049,0.596,0.921,0.00019,0.232,0.574804831,0.536
0.0518,0.592,0.542,0.181,0.493,0.314138813,0.1
3.56E-05,0.498,0.841,0.224,0.397,0.386218877,0.136
0.185,0.711,0.578,0.00547,0.666,0.517397857,0.0881
0.0899,0.721,0.676,0.334,0.62,0.525611173,0.0826
0.0137,0.934,0.661,4.38E-05,0.88,0.42296936,0.107
0.00743,0.742,0.853,4.79E-06,0.95,0.439535619,0.332
0.000365,0.385,0.928,0.152,0.599,0.316257849,0.428
0.0285,0.423,0.872,0,0.493,0.582549988,0.122
0.166,0.905,0.828,0,0.945,0.427145832,0.328
0.564,0.732,0.517,0,0.943,0.575067657,0.0912
0.0979,0.443,0.882,0.754,0.141,0.714616007,0.0894
0.0785,0.635,0.887,0,0.766,0.65707762,0.105
0.00143,0.86,0.701,0.000209,0.474,0.542177432,0.0487
0.000128,0.632,0.734,1.04E-05,0.645,0.477756286,0.337
0.000342,0.629,0.645,0.000562,0.52,0.311448952,0.0744
0.0121,0.872,0.719,1.01E-06,0.32,0.418743609,0.246
0.699,0.374,0.29,0,0.321,0.526543385,0.169
0.000878,0.45,0.907,0,0.344,0.444073476,0.256
0.349,0.619,0.916,0.0766,0.0599,0.369747071,0.152
0.0736,0.314,0.944,0,0.467,0.677393258,0.978
