danceability,energy,valence,tempo
0.466,0.988,0.383,0.624635021
0.666,0.39,0.325,0.467608734
0.347,0.48,0.394,0.722693803
0.839,0.902,0.639,0.472072671
0.736,0.692,0.773,0.673537106
0.847,0.699,0.874,0.492807188
0.337,0.968,0.159,0.57862813
0.743,0.733,0.726,0.505016283
0.746,0.859,0.0354,0.595535241
0.688,0.704,0.849,0.541951566
0.679,0.197,0.646,0.33660634
0.423,0.456,0.148,0.463986662
0.594,0.134,0.468,0.571186865
0.158,0.988,0.00554,0.535524646
0.305,0.075,0.0391,0.351115163
0.568,0.587,0.491,0.717359255
0.391,0.789,0.491,0.464890126
0.628,0.481,0.33,0.446644244
0.535,0.287,0.357,0.41992222
0.095,0.999,1.00E-05,0.369471925
0.654,0.809,0.893,0.574952671
0.903,0.439,0.532,0.571285425
0.488,0.279,0.19,0.43106769
0.75,0.513,0.466,0.373697676
0.569,0.456,0.391,0.406649501
0.153,0.476,0.00449,0.339760253
0.32,0.957,0.286,0.615969972
0.448,0.541,0.237,0.336417434
0.673,0.805,0.878,0.533894303
0.749,0.671,0.756,0.336721326
0.489,0.297,0.356,0.427728977
0.373,0.972,0.0759,0.646523509
0.808,0.515,0.429,0.505201083
0.774,0.529,0.227,0.567014501
0.507,0.267,0.41,0.422283548
0.685,0.859,0.891,0.72284575
0.808,0.515,0.429,0.505201083
0.711,0.473,0.32,0.369603338
0.446,0.574,0.174,0.484766352
0.768,0.79,0.398,0.348860608
0.541,0.746,0.475,0.788720653
0.79,0.56,0.133,0.595514708
0.642,0.459,0.457,0.394157047
0.802,0.495,0.47,0.472228724
0.652,0.918,0.564,0.508966888
0.617,0.642,0.221,0.434833496
0.564,0.984,0.317,0.636692169
0.578,0.649,0.386,0.693257278
0.495,0.485,0.785,0.415027083
0.607,0.536,0.434,0.607727909
0.739,0.573,0.572,0.500991758
0.68,0.549,0.29,0.668867835
0.537,0.952,0.335,0.615813919
0.625,0.645,0.685,0.439395993
0.656,0.74,0.748,0.677606804
0.557,0.807,0.578,0.332824108
0.803,0.165,0.0621,0.451572234
0.445,0.446,0.0384,0.37971393
0.553,0.347,0.397,0.420739445
0.399,0.665,0.445,0.532818358
0.471,0.172,0.292,0.430813077
0.812,0.398,0.189,0.492614175
0.495,0.485,0.785,0.415027083
0.597,0.645,0.55,0.526711758
0.723,0.497,0.676,0.451793994
0.746,0.647,0.196,0.46000731
0.556,0.531,0.734,0.657155646
0.797,0.804,0.451,0.377701668
0.536,0.273,0.406,0.429326467
0.704,0.534,0.189,0.431158037
0.688,0.491,0.894,0.656999593
0.646,0.756,0.602,0.796198877
0.591,0.588,0.463,0.451843273
0.614,0.815,0.431,0.534066782
0.546,0.18,0.218,0.472048031
0.729,0.338,0.184,0.490109114
0.505,0.29,0.175,0.473735868
0.0855,0.768,0.033,0.35409249
0.73,0.689,0.74,0.509200968
0.445,0.704,0.402,0.820769013
0.825,0.901,0.154,0.492983775
0.803,0.69,0.444,0.427030845
0.792,0.551,0.677,0.509274887
0.708,0.84,0.895,0.623041637
0.654,0.809,0.893,0.574952671
0.174,0.794,0.0214,0.464327514
0.497,0.354,0.356,0.699815611
0.662,0.565,0.335,0.669730234
0.537,0.952,0.335,0.615813919
0.716,0.718,0.537,0.414501431
0.495,0.485,0.785,0.415027083
0.71,0.187,0.586,0.349185034
0.537,0.952,0.335,0.615813919
0.611,0.644,0.13,0.435178455
0.524,0.181,0.51,0.443174118
0.543,0.572,0.569,0.367077743
0.652,0.918,0.564,0.508966888
0.62,0.695,0.921,0.591058984
0.495,0.485,0.785,0.415027083
0.737,0.636,0.565,0.431219636
0.651,0.691,0.661,0.603879971
0.704,0.517,0.443,0.574344885
0.732,0.324,0.823,0.467103615
0.556,0.481,0.581,0.611994727
0.53,0.916,0.529,0.537795628
0.663,0.577,0.454,0.369582805
0.508,0.701,0.214,0.538017388
0.843,0.513,0.71,0.665356643
0.461,0.806,0.468,0.533734143
0.859,0.506,0.153,0.578927916
0.605,0.77,0.483,0.492737375
0.392,0.496,0.604,0.707343115
0.549,0.95,0.293,0.537836695
0.519,0.625,0.21,0.493221961
0.462,0.802,0.243,0.541926926
0.657,0.711,0.368,0.357102671
0.493,0.794,0.0396,0.521479875
0.58,0.469,0.369,0.454085509
0.376,0.989,0.441,0.542041913
0.755,0.503,0.524,0.583190627
0.651,0.691,0.661,0.603879971
0.721,0.33,0.734,0.550645361
0.587,0.974,0.219,0.533746463
0.595,0.636,0.147,0.459978563
0.418,0.925,0.244,0.566706501
0.6,0.96,0.503,0.451169782
0.407,0.978,0.14,0.566484742
0.587,0.664,0.453,0.409844481
0.428,0.959,0.215,0.55631255
0.312,0.614,0.356,0.843421339
0.394,0.999,0.112,0.566628475
0.894,0.59,0.576,0.603715704
0.409,0.974,0.16,0.538009174
0.642,0.657,0.658,0.369599231
0.689,0.384,0.911,0.493250707
0.888,0.515,0.264,0.579075756
0.486,0.979,0.241,0.534066782
0.634,0.662,0.244,0.369644404
0.448,0.965,0.0422,0.541955673
0.64,0.7,0.737,0.689967845
0.442,0.651,0.22,0.542526498
0.831,0.32,0.319,0.332372375
0.491,0.881,0.292,0.542181539
0.796,0.68,0.565,0.677319338
0.768,0.521,0.822,0.410657599
0.663,0.696,0.738,0.739662515
0.665,0.315,0.754,0.533754676
0.859,0.413,0.697,0.472409417
0.743,0.954,0.358,0.5256276
0.554,0.589,0.414,0.30792544
0.651,0.691,0.661,0.603879971
0.877,0.777,0.706,0.418961262
0.653,0.786,0.942,0.58310028
0.491,0.915,0.582,0.554181194
0.281,0.881,0.305,0.331292324
0.384,0.465,0.636,0.540452636
0.388,0.937,0.225,0.336659726
0.809,0.737,0.367,0.328635316
0.665,0.491,0.229,0.427039058
0.622,0.46,0.514,0.752508141
0.738,0.765,0.353,0.488573224
0.766,0.622,0.679,0.575244243
0.704,0.668,0.186,0.402358043
0.616,0.649,0.751,0.320857306
0.343,0.586,0.421,0.478495485
0.618,0.71,0.233,0.460003203
0.513,0.642,0.302,0.439646499
0.592,0.937,0.529,0.419178915
0.635,0.822,0.122,0.521438809
0.823,0.521,0.661,0.608126255
0.286,0.647,0.484,0.324832551
0.597,0.755,0.0467,0.366092145
0.695,0.934,0.319,0.595391508
0.863,0.717,0.357,0.624417368
0.304,0.901,0.374,0.53354113
0.44,0.227,0.0844,0.543532629
0.454,0.881,0.0478,0.542148686
0.709,0.483,0.834,0.507443318
0.547,0.891,0.409,0.542046019
0.497,0.542,0.0707,0.384260001
0.601,0.967,0.397,0.542037806
0.371,0.778,0.482,0.503964978
0.407,0.994,0.46,0.425158209
0.8,0.355,0.253,0.599280513
0.45,0.952,0.0797,0.542469005
0.604,0.449,0.528,0.412123676
0.455,0.956,0.394,0.541943353
0.692,0.719,0.266,0.534083209
0.404,0.868,0.341,0.542321165
0.259,0.437,0.0951,0.739370942
0.653,0.786,0.942,0.58310028
0.659,0.902,0.81,0.513282986
0.693,0.955,0.846,0.567158234
0.862,0.458,0.566,0.61208918
0.651,0.691,0.661,0.603879971
0.6,0.683,0.494,0.419026968
0.461,0.704,0.53,0.542144579
0.842,0.567,0.256,0.558468545
0.433,0.978,0.467,0.542317059
0.724,0.68,0.247,0.32852033
0.654,0.809,0.893,0.574952671
0.357,0.533,0.318,0.567071994
0.604,0.315,0.218,0.443539611
0.684,0.608,0.363,0.348104983
0.488,0.824,0.394,0.541655887
0.741,0.556,0.616,0.57516211
0.402,0.954,0.0907,0.566423142
0.785,0.27,0.12,0.541643567
0.462,0.976,0.216,0.566932367
0.968,0.589,0.268,0.53383681
0.377,0.912,0.547,0.537721708
0.743,0.73,0.15,0.739083476
0.57,0.958,0.418,0.541918713
0.818,0.443,0.722,0.30590907
0.47,0.995,0.231,0.424648983
0.89,0.542,0.565,0.322200183
0.402,0.952,0.544,0.54186122
0.449,0.296,0.139,0.574225792
0.475,0.648,0.0293,0.409581655
0.763,0.577,0.569,0.480405081
0.473,0.778,0.476,0.558435692
0.836,0.703,0.211,0.595297055
0.675,0.519,0.382,0.530107964
0.153,0.162,0.0584,0.28226704
0.448,0.445,0.413,0.378843319
0.727,0.72,0.589,0.57526067
0.615,0.956,0.69,0.591325917
0.886,0.542,0.314,0.34298398
0.192,0.0757,0.0368,0.544136308
0.438,0.266,0.116,0.493106974
0.454,0.291,0.61,0.700423396
0.623,0.624,0.347,0.739264169
0.194,0.351,0.0596,0.28843524
0.787,0.705,0.499,0.336737753
0.412,0.605,0.172,0.308028106
0.635,0.902,0.286,0.419137848
0.336,0.446,0.0366,0.368293314
0.53,0.816,0.371,0.357357283
0.432,0.437,0.357,0.739338089
0.742,0.882,0.463,0.419043395
0.702,0.174,0.504,0.574673418
0.523,0.153,0.184,0.34766557
0.568,0.0438,0.137,0.35734907
0.275,0.782,0.154,0.541027568
0.897,0.177,0.923,0.468861265
0.57,0.65,0.174,0.397388987
0.189,0.732,0.649,0.830694805
0.417,0.524,0.152,0.30909173
0.363,0.997,0.531,0.566743461
0.81,0.582,0.497,0.512888747
0.507,0.97,0.0393,0.542021379
0.658,0.695,0.571,0.550082749
0.35,0.877,0.461,0.53669915
0.636,0.501,0.196,0.338014924
0.441,0.854,0.542,0.533898409
0.757,0.73,0.452,0.369652618
0.397,0.999,0.0411,0.566809168
0.796,0.53,0.754,0.43132641
0.483,0.719,0.401,0.542280099
0.85,0.473,0.38,0.350930363
0.5,0.955,0.779,0.537573869
0.739,0.744,0.97,0.493139828
0.48,0.915,0.388,0.541011141
0.746,0.339,0.291,0.492486869
0.516,0.498,0.941,0.538013281
0.599,0.774,0.696,0.533122251
0.242,0.539,0.13,0.567203407
0.581,0.533,0.466,0.35734907
0.419,0.953,0.279,0.542062446
0.583,0.717,0.673,0.574911604
0.301,0.242,0.305,0.830181473
0.6,0.528,0.142,0.443621744
0.497,0.985,0.187,0.566607941
0.728,0.668,0.857,0.340717105
0.34,0.981,0.888,0.424612023
0.736,0.568,0.514,0.59928462
0.193,0.061,0.0361,0.275959213
0.822,0.461,0.268,0.533877876
0.637,0.702,0.849,0.5256276
0.41,0.141,0.239,0.615522346
0.605,0.77,0.483,0.492737375
0.541,0.0836,0.452,0.743436534
0.495,0.485,0.785,0.415027083
0.767,0.561,0.542,0.369685471
0.412,0.605,0.172,0.308028106
0.424,0.437,0.131,0.715080059
0.615,0.956,0.69,0.591325917
0.824,0.0312,0.314,0.298664925
0.672,0.821,0.91,0.550382535
0.576,0.872,0.559,0.472438164
0.662,0.838,0.561,0.501016398
0.676,0.62,0.607,0.410912212
0.4,0.987,0.437,0.542772898
0.724,0.6,0.466,0.35721355
0.198,0.812,0.109,0.541729807
0.593,0.658,0.27,0.476458582
0.442,0.994,0.204,0.566842021
0.124,0.437,0.103,0.332183469
0.507,0.99,0.34,0.542103512
0.715,0.773,0.172,0.731128879
0.331,0.733,0.66,0.465079033
0.606,0.532,0.405,0.334002719
0.611,0.0565,0.435,0.400990526
0.566,0.66,0.52,0.665931575
0.765,0.859,0.368,0.505155909
0.817,0.814,0.247,0.451707754
0.857,0.901,0.256,0.550160776
0.914,0.552,0.493,0.526399652
0.401,0.539,0.668,0.397787333
0.42,0.723,0.288,0.689121873
0.73,0.722,0.263,0.603715704
0.529,0.931,0.695,0.37972625
0.472,0.743,0.709,0.837060126
0.554,0.337,0.137,0.714053395
0.614,0.486,0.538,0.467838707
0.795,0.885,0.46,0.51759087
0.53,0.326,0.229,0.459235258
0.705,0.918,0.546,0.37991105
0.382,0.929,0.431,0.534465128
0.525,0.774,0.526,0.63321383
0.428,0.795,0.35,0.551158694
0.696,0.574,0.434,0.382054725
0.502,0.885,0.372,0.533294731
0.55,0.67,0.468,0.591670876
0.462,0.953,0.347,0.566653115
0.481,0.852,0.537,0.348240502
0.569,0.914,0.157,0.542218499
0.362,0.921,0.529,0.707129569
0.275,0.245,0.454,0.740574193
0.703,0.557,0.127,0.6570037
0.437,0.865,0.137,0.534157129
0.503,0.568,0.0705,0.521278649
0.559,0.34,0.854,0.492766122
0.584,0.42,0.283,0.369808671
0.232,0.359,0.153,0.429474307
0.767,0.643,0.536,0.698090815
0.418,0.949,0.578,0.533426144
0.683,0.607,0.496,0.628092827
0.394,0.98,0.0717,0.534181769
0.587,0.664,0.617,0.615822132
0.413,0.949,0.507,0.533894303
0.637,0.437,0.486,0.704197415
0.344,0.787,0.106,0.535192007
0.147,0.836,0.0249,0.563096749
0.533,0.904,0.365,0.534042143
0.62,0.616,0.67,0.694596049
0.259,0.962,0.415,0.800609428
0.676,0.56,0.551,0.733264341
0.248,0.938,0.245,0.561404806
0.519,0.517,0.616,0.303814675
0.446,0.95,0.21,0.533914836
0.646,0.676,0.59,0.526177892
0.37,0.998,0.0694,0.566681861
0.502,0.677,0.403,0.583305613
0.433,0.994,0.653,0.566628475
0.823,0.558,0.674,0.640531894
0.423,0.987,0.3,0.566669541
0.609,0.8,0.367,0.651619871
0.456,0.99,0.618,0.566669541
0.848,0.663,0.833,0.566525808
0.543,0.935,0.697,0.533245451
0.763,0.575,0.885,0.443765477
0.614,0.891,0.186,0.566041223
0.149,0.254,0.0678,0.563063895
0.412,0.978,0.536,0.533910729
0.509,0.689,0.297,0.69848916
0.662,0.975,0.492,0.513426719
0.705,0.728,0.966,0.451695434
0.501,0.34,0.0767,0.390190015
0.547,0.822,0.553,0.33666794
0.552,0.753,0.131,0.533939476
0.743,0.503,0.534,0.331464804
0.371,0.997,0.835,0.53378753
0.915,0.556,0.67,0.611744221
0.523,0.932,0.586,0.566821488
0.62,0.64,0.445,0.369730644
0.66,0.956,0.175,0.574907498
0.707,0.543,0.824,0.592097968
0.415,0.824,0.168,0.533356331
0.578,0.694,0.268,0.53354113
0.38,0.957,0.215,0.534013396
0.508,0.557,0.199,0.318561684
0.756,0.853,0.307,0.431248383
0.834,0.538,0.536,0.398448505
0.643,0.269,0.0378,0.390079135
0.66,0.449,0.237,0.550226482
0.684,0.731,0.678,0.513406185
0.802,0.82,0.613,0.673512466
0.529,0.944,0.225,0.533766996
0.328,0.0686,0.0364,0.569154069
0.368,0.944,0.0995,0.567232153
0.526,0.902,0.797,0.690690617
0.495,0.485,0.785,0.415027083
0.438,0.19,0.106,0.628400826
0.66,0.956,0.175,0.574907498
0.622,0.584,0.545,0.649985421
0.59,0.972,0.383,0.591342343
0.572,0.794,0.79,0.608175535
0.174,0.321,0.0554,0.567950819
0.803,0.499,0.749,0.661344438
0.11,0.18,0.0372,0.38138534
0.708,0.339,0.512,0.484565125
0.647,0.97,0.0946,0.513804531
0.506,0.421,0.411,0.467243241
0.567,0.422,0.233,0.554361887
0.159,0.0978,0.0614,0.547245048
0.495,0.485,0.785,0.415027083
0.725,0.696,0.443,0.603736238
0.426,0.119,0.241,0.382235418
0.829,0.582,0.51,0.443634064
0.64,0.599,0.663,0.467354121
0.187,0.0911,0.359,0.272197514
0.792,0.501,0.636,0.492766122
0.532,0.66,0.676,0.533918943
0.0857,0.146,0.0298,0.242625469
0.9,0.691,0.854,0.402497669
0.238,0.0328,0.0481,0.319001096
0.255,0.118,0.109,0.573461954
0.554,0.671,0.437,0.361398235
0.674,0.932,0.826,0.59151893
0.434,0.961,0.0753,0.534144809
0.663,0.706,0.244,0.307325867
0.689,0.72,0.498,0.53355345
0.733,0.54,0.642,0.39436238
0.441,0.605,0.13,0.533672543
0.824,0.661,0.825,0.43124017
0.493,0.901,0.342,0.533828596
0.658,0.671,0.166,0.414632844
0.477,0.962,0.326,0.53349185
0.908,0.567,0.723,0.40241143
0.462,0.988,0.171,0.533996969
0.481,0.236,0.378,0.367673209
0.447,0.941,0.216,0.566805061
0.467,0.672,0.0648,0.66979594
0.509,0.91,0.456,0.534046249
0.506,0.275,0.0639,0.631476713
0.645,0.839,0.529,0.53355345
0.296,0.119,0.146,0.698283828
0.495,0.485,0.785,0.415027083
0.582,0.846,0.736,0.377828974
0.404,0.971,0.212,0.566653115
0.746,0.825,0.584,0.62796552
0.505,0.914,0.627,0.533918943
0.77,0.775,0.848,0.509278994
0.423,0.99,0.0992,0.533939476
0.844,0.513,0.344,0.526001306
0.6,0.217,0.205,0.338630922
0.146,0.321,0.0321,0.302804437
0.414,0.992,0.277,0.566800954
0.598,0.73,0.264,0.534025716
0.461,0.979,0.127,0.566603835
0.74,0.498,0.652,0.402518203
0.504,0.913,0.549,0.533857343
0.817,0.539,0.674,0.39439934
0.393,0.997,0.0639,0.566464208
0.861,0.82,0.781,0.484749925
0.482,0.932,0.203,0.53377521
0.785,0.792,0.528,0.636679849
0.293,0.328,0.296,0.851889268
0.724,0.357,0.69,0.579691754
0.608,0.902,0.246,0.566768101
0.869,0.747,0.784,0.513053013
0.458,0.997,0.0393,0.566702395
0.697,0.764,0.367,0.410702772
0.71,0.699,0.733,0.533951796
0.744,0.718,0.549,0.620507829
0.522,0.931,0.472,0.536502031
0.411,0.523,0.532,0.335895888
0.492,0.264,0.476,0.419252835
0.586,0.54,0.162,0.337386605
0.663,0.764,0.519,0.6249307
0.536,0.496,0.497,0.718693918
0.495,0.485,0.785,0.415027083
0.51,0.838,0.574,0.599251767
0.416,0.979,0.119,0.566636688
0.342,0.18,0.211,0.509139368
0.402,0.967,0.0789,0.566591515
0.847,0.444,0.667,0.472438164
0.28,0.458,0.392,0.852866653
0.74,0.453,0.178,0.312073164
0.428,0.994,0.288,0.566727035
0.652,0.453,0.432,0.361546075
0.213,0.0406,0.1,0.690986296
0.652,0.833,0.231,0.476548929
0.467,0.97,0.166,0.566644901
0.832,0.515,0.653,0.574919818
0.471,0.984,0.0728,0.566575088
0.497,0.701,0.18,0.31587593
0.473,0.972,0.0971,0.566702395
0.803,0.515,0.2,0.320405574
0.723,0.386,0.82,0.418866809
0.505,0.839,0.326,0.574771978
0.208,0.0541,0.131,0.58832395
0.557,0.496,0.265,0.615928906
0.327,0.207,0.351,0.295568505
0.757,0.737,0.635,0.402686576
0.73,0.722,0.263,0.603715704
0.774,0.466,0.396,0.40234983
0.476,0.979,0.365,0.534124276
0.446,0.395,0.267,0.295449412
0.531,0.505,0.465,0.369385685
0.483,0.361,0.307,0.70490376
0.545,0.578,0.586,0.377870041
0.609,0.661,0.435,0.583067427
0.545,0.578,0.586,0.377870041
0.52,0.915,0.5,0.369882591
0.484,0.812,0.0348,0.554390634
0.818,0.598,0.331,0.456052598
0.651,0.918,0.204,0.52560296
0.793,0.549,0.55,0.369656724
0.478,0.932,0.0743,0.550329149
0.152,0.012,0.0939,0.283269064
0.471,0.954,0.231,0.517348577
0.676,0.857,0.717,0.615920692
0.266,0.943,0.133,0.566768101
0.883,0.599,0.413,0.587153552
0.485,0.996,0.104,0.525582427
0.87,0.563,0.725,0.656781941
0.493,0.977,0.135,0.566517595
0.66,0.562,0.35,0.492293856
0.52,0.942,0.163,0.525902746
0.768,0.428,0.147,0.453695376
0.45,0.95,0.0514,0.566792741
0.753,0.745,0.635,0.694107356
0.603,0.982,0.0379,0.517471777
0.892,0.834,0.388,0.534038036
0.567,0.887,0.159,0.513402079
0.821,0.681,0.249,0.385988904
0.416,0.962,0.187,0.558542465
0.694,0.796,0.515,0.382182032
0.375,0.988,0.113,0.566677755
0.656,0.776,0.638,0.640839894
0.558,0.847,0.626,0.525237468
0.764,0.741,0.802,0.698464521
0.479,0.393,0.572,0.468298653
0.866,0.53,0.203,0.431001984
0.524,0.807,0.62,0.509747153
0.562,0.649,0.376,0.599214807
0.746,0.793,0.656,0.52554136
0.675,0.548,0.248,0.337821911
0.655,0.436,0.314,0.390190015
0.65,0.827,0.223,0.595444895
0.167,0.403,0.0279,0.462865544
0.744,0.357,0.114,0.320442533
0.232,0.0986,0.0567,0.365443293
0.658,0.749,0.442,0.529385192
0.33,0.861,0.488,0.304015901
0.674,0.64,0.664,0.410288
0.409,0.977,0.0368,0.568386124
0.528,0.273,0.158,0.403729667
0.604,0.935,0.637,0.517299297
0.511,0.568,0.405,0.698189374
0.473,0.979,0.202,0.569987721
0.569,0.84,0.749,0.75176073
0.364,0.992,0.0418,0.569807028
0.606,0.533,0.156,0.365816999
0.797,0.676,0.903,0.369488351
0.626,0.734,0.692,0.535619099
0.378,0.996,0.125,0.573769953
0.457,0.648,0.736,0.65715154
0.39,0.973,0.121,0.573815126
0.755,0.531,0.683,0.73078392
0.404,0.996,0.0372,0.570349107
0.665,0.94,0.752,0.384896533
0.479,0.994,0.0705,0.570977426
0.514,0.657,0.855,0.419421208
0.608,0.566,0.418,0.340795131
0.584,0.306,0.096,0.287556415
0.498,0.978,0.0682,0.571268998
0.787,0.78,0.68,0.390276255
0.386,0.983,0.161,0.570718706
0.648,0.904,0.728,0.500987651
0.354,0.995,0.0374,0.569236203
0.731,0.664,0.661,0.484659579
0.432,0.625,0.438,0.307239628
0.558,0.364,0.252,0.53045703
0.486,0.962,0.204,0.571835717
0.712,0.624,0.335,0.318146912
0.395,0.983,0.078,0.574020459
0.72,0.542,0.374,0.307904906
0.405,0.688,0.0615,0.575043017
0.689,0.771,0.482,0.644958872
0.664,0.726,0.572,0.616047999
0.366,0.439,0.11,0.476125943
0.746,0.486,0.417,0.377886467
0.58,0.586,0.507,0.607736123
0.552,0.854,0.446,0.493386227
0.754,0.591,0.859,0.492634709
0.462,0.0574,0.288,0.591416263
0.923,0.597,0.496,0.414953164
0.731,0.499,0.663,0.657685405
0.565,0.598,0.449,0.639874829
0.524,0.358,0.577,0.616622931
0.771,0.526,0.182,0.427240285
0.746,0.486,0.417,0.377886467
0.787,0.713,0.761,0.718854078
0.617,0.926,0.339,0.546210171
0.774,0.513,0.324,0.373829089
0.799,0.591,0.412,0.451744714
0.807,0.564,0.225,0.394255607
0.806,0.668,0.968,0.616031572
0.849,0.737,0.663,0.615949439
0.828,0.656,0.629,0.369644404
0.691,0.0682,0.352,0.315966276
0.511,0.999,0.577,0.579297515
0.456,0.496,0.45,0.371866107
0.431,0.967,0.102,0.586016008
0.514,0.728,0.333,0.591449116
0.442,0.994,0.354,0.58010242
0.73,0.729,0.467,0.464101648
0.41,0.974,0.224,0.584328171
0.598,0.386,0.204,0.755514215
0.378,0.981,0.304,0.58313724
0.725,0.199,0.264,0.492926281
0.45,0.991,0.382,0.582127003
0.627,0.69,0.627,0.501229944
0.466,0.995,0.584,0.57854189
0.375,0.428,0.361,0.322438369
0.46,0.993,0.0589,0.580619859
0.819,0.699,0.478,0.394440406
0.728,0.802,0.928,0.525520827
0.694,0.671,0.27,0.652400136
0.762,0.92,0.0388,0.517221271
0.879,0.733,0.913,0.48063916
0.773,0.745,0.898,0.52561528
0.812,0.385,0.742,0.550263442
0.734,0.809,0.965,0.52571384
0.898,0.567,0.602,0.583034574
0.533,0.879,0.398,0.533631477
0.801,0.745,0.245,0.43105537
0.764,0.828,0.931,0.5256276
0.626,0.503,0.821,0.299724443
0.115,0.0137,0.0522,0.386461169
0.82,0.842,0.653,0.443321958
0.52,0.198,0.272,0.509127048
0.86,0.717,0.812,0.64893001
0.52,0.873,0.379,0.542099406
0.809,0.613,0.562,0.431162143
0.62,0.475,0.321,0.382149178
0.598,0.773,0.707,0.331723523
0.36,0.289,0.193,0.738405877
0.501,0.633,0.463,0.677717684
0.447,0.999,0.294,0.566669541
0.412,0.657,0.625,0.313510495
0.334,0.979,0.0387,0.566673648
0.629,0.833,0.653,0.332507895
0.671,0.848,0.0359,0.509287207
0.463,0.411,0.163,0.604910742
0.426,0.984,0.139,0.575252457
0.681,0.737,0.278,0.451527061
0.607,0.861,0.261,0.525607067
0.868,0.616,0.495,0.402522309
0.287,0.952,0.0377,0.566681861
0.809,0.911,0.64,0.501156024
0.493,0.936,0.134,0.533816276
0.575,0.443,0.658,0.467592307
0.413,0.924,0.0383,0.558324812
0.569,0.807,0.883,0.312151191
0.46,0.886,0.271,0.574850004
0.904,0.672,0.398,0.574866431
0.512,0.995,0.107,0.566846128
0.579,0.577,0.184,0.461124321
0.537,0.813,0.135,0.566513488
0.738,0.533,0.262,0.542111726
0.556,0.81,0.194,0.513176213
0.501,0.674,0.152,0.636741449
0.543,0.961,0.147,0.566743461
0.795,0.48,0.723,0.615666079
0.435,0.987,0.372,0.566579195
0.703,0.768,0.786,0.394169367
0.462,0.904,0.319,0.566907727
0.748,0.457,0.464,0.505262682
0.498,0.965,0.303,0.566911834
0.761,0.732,0.542,0.624138115
0.475,0.929,0.379,0.505086096
0.789,0.419,0.542,0.484536379
0.731,0.173,0.39,0.37176344
0.961,0.617,0.734,0.513369226
0.566,0.181,0.67,0.722775937
0.498,0.471,0.351,0.46001963
0.635,0.942,0.433,0.541988526
0.896,0.72,0.966,0.575342803
0.555,0.299,0.618,0.448463494
0.434,0.929,0.428,0.38003425
0.355,0.327,0.217,0.346979758
0.519,0.503,0.364,0.366207132
0.608,0.368,0.212,0.517196631
0.747,0.573,0.551,0.369747071
0.404,0.222,0.541,0.739292916
0.695,0.232,0.451,0.412669862
0.627,0.848,0.942,0.545388839
0.719,0.758,0.49,0.603773197
0.187,0.591,0.15,0.325161084
0.749,0.82,0.534,0.493070014
0.251,0.326,0.0651,0.634096761
0.76,0.794,0.583,0.681664182
0.363,0.417,0.301,0.548928778
0.876,0.492,0.4,0.62028607
0.341,0.635,0.325,0.461066828
0.681,0.932,0.633,0.369340512
0.708,0.729,0.435,0.500934265
0.741,0.787,0.771,0.377783801
0.756,0.264,0.388,0.398370478
0.765,0.816,0.624,0.365513106
0.677,0.00709,0.691,0.369467818
0.646,0.867,0.892,0.362355086
0.645,0.779,0.191,0.525241574
0.822,0.744,0.747,0.38619013
0.72,0.0985,0.51,0.616208158
0.886,0.708,0.965,0.451633834
0.809,0.788,0.745,0.513381545
0.646,0.867,0.892,0.362355086
0.798,0.751,0.469,0.525623493
0.718,0.887,0.723,0.377820761
0.741,0.651,0.227,0.492766122
0.431,0.881,0.789,0.540542982
0.592,0.489,0.246,0.500971225
0.831,0.818,0.819,0.390222868
0.768,0.864,0.891,0.451769354
0.817,0.667,0.776,0.361431088
0.21,0.00405,0.0337,0.314163453
0.759,0.885,0.673,0.369459605
0.793,0.907,0.535,0.517299297
0.639,0.842,0.891,0.788408547
0.437,0.857,0.552,0.73084552
0.431,0.881,0.789,0.540542982
0.642,0.848,0.7,0.51768943
0.831,0.818,0.819,0.390222868
0.667,0.553,0.483,0.525680987
0.886,0.708,0.965,0.451633834
0.792,0.763,0.399,0.492778442
0.741,0.787,0.771,0.377783801
0.474,0.66,0.17,0.525939706
0.646,0.867,0.892,0.362355086
0.753,0.845,0.214,0.525894533
0.682,0.88,0.804,0.394292567
0.805,0.928,0.313,0.525566
0.831,0.818,0.819,0.390222868
0.582,0.912,0.23,0.5258124
0.817,0.667,0.776,0.361431088
0.754,0.698,0.888,0.493012521
0.787,0.872,0.696,0.377915214
0.757,0.81,0.559,0.513500639
0.822,0.744,0.747,0.38619013
0.459,0.957,0.536,0.492503296
0.787,0.872,0.696,0.377915214
