id,acousticness,danceability,energy,duration_ms,instrumentalness,valence,tempo,liveness,loudness,speechiness,key
4i3hpDpsOEkgWgq7yv6zHt,0.968,0.517,0.293,0.0363566,0.035,0.522,0.54085509,0.15,0.76171012,0.0416,0.72727273
4nxFz8WqJtnWrgf95gO0mQ,0.921,0.575,0.318,0.03212418,0.735,0.886,0.70626306,0.0871,0.76217994,0.1,0.45454545
4ywiiUqjEvx8RufPznNY8K,0.991,0.636,0.038,0.0358241,0,0.55,0.39030911,0.143,0.70382899,0.0516,0
5Nzd6zrlxV5rA0xzn7qIUN,0.906,0.799,0.409,0.03856402,0.167,0.88,0.3639074,0.331,0.77336152,0.0825,0.27272727
5VSjFy6P2TNVFjubGBgS4T,0.982,0.397,0.165,0.03529667,0.000604,0.12,0.44962978,0.332,0.70708637,0.053,0
5n2a00lvFmgllxaBkEpYlr,0.937,0.848,0.35,0.03565404,0.117,0.889,0.47028628,0.0616,0.78360348,0.0583,0.90909091
5njTIocvVWLbfZ7Hxqyp2E,0.757,0.566,0.642,0.03537916,0.254,0.56,0.56400843,0.208,0.81724219,0.0472,0
5uzofUqcDnqHlt6XhIGm37,0.913,0.693,0.332,0.05848653,0.877,0.875,0.67345497,0.0687,0.70797901,0.139,0.63636364
68nUatvdvTFOdu4YhSUhcj,0.985,0.481,0.157,0.03317905,1.30E-06,0.415,0.37934844,0.207,0.73704487,0.0684,0.09090909
6DYnSk5zkvMQEK8Awm2acT,0.983,0.326,0.117,0.03519167,6.32E-06,0.259,0.38140587,0.674,0.72425025,0.0446,0.54545455
6NgWKnyCfpCPRgzFla4JYP,0.955,0.717,0.178,0.03261918,0.519,0.479,0.34528371,0.0663,0.70054029,0.0607,0.27272727
6OkpVl92j9bQdpoXQx0oGS,0.991,0.669,0.309,0.03431323,0,0.573,0.46072187,0.483,0.78963276,0.0723,0.54545455
6ePf49aaEame3gXDa7VhCx,0.947,0.613,0.127,0.04826896,0.000131,0.436,0.50419906,0.316,0.72489233,0.0793,0.63636364
6ivMXI6YMOPvsiUyTDIV7b,0.927,0.734,0.474,0.03201656,0.0762,0.902,0.54531492,0.737,0.77450474,0.256,0.90909091
71SxKog2t1yfpQ6LTkEXjC,0.973,0.432,0.461,0.03322162,0.755,0.604,0.7313876,0.114,0.74813249,0.0533,0.54545455
7Dde47A4x0nAyOPMeuBDs9,0.974,0.667,0.122,0.03549166,0.197,0.431,0.49212138,0.1,0.70677316,0.0441,0.72727273
7L7cJzX1RQm0CjLyKZz8p8,0.922,0.3,0.215,0.03103913,0.0398,0.312,0.40024722,0.213,0.74653512,0.0351,0.90909091
7aXtdan5Jnpxd8FM5AmkUs,0.979,0.751,0.378,0.04072401,1.42E-06,0.638,0.52838317,0.759,0.78346253,0.462,0.36363636
7ocEaCAhDXT9Uuyw5Jxu8c,0.964,0.744,0.147,0.03695416,0.526,0.722,0.41174176,0.0911,0.72727273,0.0595,0.18181818
7rIJoIHeTkxJLNma31SODS,0.99,0.468,0.149,0.03289912,2.51E-06,0.505,0.55129011,0.0854,0.74664474,0.0516,0.90909091
0485yBvhfEDALeMoLAMgRY,0.978,0.717,0.137,0.03398249,0,0.422,0.49617054,0.384,0.76816224,0.149,0.72727273
05iQ8IGTqvGslDqNm91N31,0.98,0.618,0.214,0.03252824,0,0.49,0.3061144,0.43,0.77831023,0.195,0.27272727
079U8WfmME31H7cVFsLmS0,0.996,0.669,0.22,0.03155419,0.901,0.667,0.47453256,0.194,0.70323389,0.0718,0.54545455
0IUCrCSZagXImLUmvAjnhp,0.995,0.535,0.0771,0.02331661,0.902,0.512,0.47821623,0.118,0.57084018,0.067,0.27272727
0MQQj0hAHO1inR2vZoPNRt,0.996,0.42,0.27,0.0302867,0.878,0.187,0.32630684,0.216,0.71682719,0.13,0.18181818
0QnRFZh9xov6LBNatS5hL9,0.987,0.535,0.28,0.0197817,9.50E-05,0.689,0.28911284,0.198,0.72952784,0.186,0.54545455
0RZBIn9LXkMFF74ogMEg83,0.991,0.321,0.0307,0.04061882,0.000371,0.159,0.25587355,0.147,0.60949025,0.0521,0.09090909
0T6OzRD32ETtwy3Wu6zzap,0.995,0.439,0.136,0.03370911,0.93,0.828,0.39247332,0.122,0.55737217,0.042,1
0Un2w6TdNj8ghR9xPaFTVp,0.976,0.708,0.295,0.03218006,0.00496,0.816,0.60536658,0.126,0.74947929,0.283,0.45454545
0Zh7SAqHbur0KxyY803Vn5,0.991,0.343,0.161,0.02769659,0.878,0.46,0.52272419,0.112,0.5698849,0.0546,0.54545455
0ah4iXssNB9uA8rrgU0Jto,0.99,0.679,0.438,0.02419917,0,0.898,0.46685311,0.112,0.73759298,0.075,0.90909091
0bmODwVIBbDxkiqdwD3EUP,0.989,0.891,0.486,0.02948664,0.017,0.784,0.47194947,0.0925,0.82053089,0.0741,0.18181818
0dddKchzYnQH4L23amUMVH,0.994,0.534,0.11,0.02854164,0.934,0.733,0.52603005,0.106,0.54634719,0.0595,0.18181818
0f6RVXKtgDxOjDOwbuAGqT,0.969,0.573,0.414,0.03835402,0.148,0.701,0.32095176,0.232,0.83937045,0.0467,0.72727273
0iAhqFWOm8rBNLVbJpqj31,0.987,0.469,0.436,0.0302267,0.0276,0.55,0.308332,0.917,0.6617806,0.446,1
0lATdfQAizjfZqZdTdcbGp,0.314,0.678,0.835,0.15335909,0.00441,0.162,0.57495267,0.148,0.75312818,0.264,0
0oJH3wVkNLSneZBxEtKYck,0.975,0.622,0.155,0.03709159,0,0.535,0.44105508,0.26,0.6859917,0.173,0.36363636
0tlfw6PGBvOc0pl2H6glvR,0.994,0.426,0.0828,0.03249656,0.924,0.531,0.54153679,0.0966,0.54233811,0.0711,0.90909091
0uQZYQqUY0bEEu7dNTiKkj,0.904,0.617,0.267,0.03091669,0,0.659,0.43851306,0.188,0.7537546,0.0392,0.45454545
0uwYigNgUmXOSxJvmP1hnR,0.996,0.731,0.143,0.03097163,0.966,0.779,0.47769879,0.193,0.69825386,0.0911,0.45454545
0vyPrfz2uJpZJZtzxmVbZz,0.994,0.454,0.0956,0.03418405,0.936,0.509,0.25172993,0.102,0.5498708,0.062,0.81818182
0xPQBMO3cMaxZINENSeC7F,0.991,0.462,0.0762,0.02377167,0.83,0.568,0.27306402,0.111,0.56578185,0.0608,0.36363636
0xymKYYptd1H5z6ePQ8x49,0.989,0.667,0.539,0.02742565,0.893,0.963,0.49932445,0.216,0.80393078,0.0341,0.27272727
144bl4trI7TCSotGEHZjXl,0.996,0.816,0.111,0.02876664,0.136,0.564,0.54804995,0.36,0.67684598,0.0789,0.63636364
14u67tUXk5qU0xHua0HKyR,0.995,0.514,0.158,0.02458673,0.943,0.75,0.50737761,0.273,0.53242503,0.0488,0.45454545
1CX8k7KiYUDeC55NHwLOWv,0.995,0.71,0.315,0.02648666,3.46E-06,0.852,0.34772717,0.297,0.73193955,0.224,0
1GyFn9OVcq2ZyH1GNha129,0.995,0.503,0.0943,0.03123919,0.946,0.472,0.45576924,0.0968,0.53649675,0.0579,0.54545455
1J0TOwIqPPie8U8glGqMxA,0.996,0.729,0.234,0.02715171,0.843,0.616,0.49457305,0.311,0.68152846,0.101,0.63636364
1LQbY0hHq9hJaPxN33biJB,0.996,0.735,0.371,0.02812915,0.877,0.913,0.40810326,0.107,0.69651554,0.0533,0
1LUThITCz9td2SNvTFkJbD,0.996,0.716,0.173,0.03198169,0.917,0.645,0.40561052,0.118,0.68080808,0.0546,0.27272727
1MF2r88Wbv0G4I2WXwuizw,0.845,0.536,0.494,0.03491904,0.00982,0.685,0.73978161,0.938,0.75922011,0.472,0.63636364
1OHIpTiYXDSZBr285seKbA,0.996,0.764,0.141,0.02677409,0.825,0.794,0.49994867,0.112,0.71195678,0.143,0.90909091
1RhYzg8TrUuSXLZLw5HZrl,0.996,0.322,0.45,0.02749915,0.844,0.549,0.29851298,0.771,0.70594315,0.39,0.09090909
1SH94QAw754YgXxyHsQtzt,0.826,0.597,0.353,0.0365516,0.35,0.769,0.378215,0.733,0.76747318,0.166,0.45454545
1VArvZy2yQYWnkJ66skPfp,0.995,0.526,0.0719,0.03304668,0.875,0.556,0.51512277,0.221,0.57085585,0.147,0.45454545
1Wj1hBJKbEgyFHzraDL9aD,0.942,0.711,0.635,0.03177919,0.882,0.744,0.42783575,0.0744,0.85415394,0.0479,0
1apQU5qZgyw6rm4wxvKxo4,0.979,0.326,0.169,0.03637403,0,0.319,0.26359407,0.129,0.69496516,0.0309,0.09090909
1cTfZCuDHR0hyurrY8McD4,0.992,0.32,0.169,0.02901414,0.98,0.46,0.48611744,0.129,0.56856942,0.053,0.54545455
1k4xhU1UoTGs2lYsA7xq4J,0.996,0.568,0.156,0.03165412,0.734,0.8,0.7666679,0.209,0.67487276,0.317,1
1usQRVBEb4UMMlUdsPPfOV,0.984,0.671,0.366,0.02703659,0,0.894,0.45029917,0.115,0.7262548,0.0618,0.63636364
1xSOWXoINyYVF46ab8sKpb,0.992,0.541,0.378,0.03598666,0.000102,0.733,0.57665283,0.131,0.70210633,0.0777,0.63636364
1zPmz3rh854RXIho4RYtWi,0.816,0.298,0.0436,0.03981051,0.00729,0.0543,0.31325178,0.111,0.6370527,0.193,0
230yKx4iJH3uW33JkEqP4g,0.996,0.563,0.242,0.03182419,0.912,0.417,0.46630692,0.398,0.75123326,0.147,0
23furE1azaxq02V6iHZHMt,0.967,0.58,0.225,0.03416155,0,0.502,0.39780787,0.118,0.67678334,0.319,0
29735iAeYhkpYnVAURWpSa,0.996,0.686,0.127,0.03312412,0.372,0.592,0.64211296,0.112,0.66226607,0.0818,0.63636364
2AbVQuMyvNhUZEsNAQzp8V,0.992,0.553,0.0903,0.03098157,0,0.379,0.3164139,0.259,0.70658523,0.101,0.27272727
